base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2019-08-01,7844.089467888225
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2019-08-01,27528.56322604605
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2019-08-01,17424.827963032723
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2019-08-01,20552.942049881924
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2019-08-01,9018.165816597178
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2019-08-01,26719.57538017134
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2019-08-01,10922.181411634994
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2019-08-01,41070.55324244661
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2019-08-01,36474.40498264302
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2019-08-01,25542.62920992812
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2019-08-01,15558.553941531984
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2019-08-01,13943.795184682649
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2019-08-01,15444.118591355296
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2019-08-01,39324.37914052751
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2019-08-01,24659.285608365095
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2019-08-01,12909.630616117385
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2019-08-01,21959.725330867936
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2019-08-01,35467.81794182952
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2019-08-01,11336.05258400084
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2019-08-01,23122.560601247846
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2019-08-01,16276.102905206093
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2019-08-01,17130.287180507556
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2019-08-01,31681.1144625355
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2019-08-01,28772.57182836242
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2019-08-01,18721.546852433723
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2019-08-01,22167.66265842392
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2019-08-01,28045.994073743972
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2019-08-01,10606.475267664213
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2019-08-01,17626.43554422752
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2019-08-01,6461.525291288199
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2019-09-01,6814.967481593782
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2019-09-01,6379.105756528164
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2019-09-01,5265.856278656317
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2019-09-01,1054.8306954548345
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2019-09-01,2141.9458623358764
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2019-09-01,5436.16187565542
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2019-09-01,2573.728483908666
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2019-09-01,1673.364729664915
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2019-09-01,6108.742874927746
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2019-09-01,6205.381798230581
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2019-09-01,2711.5535239469214
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2019-09-01,2929.708369128354
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2019-09-01,1371.184019753634
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2019-09-01,5846.564568238238
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2019-09-01,4413.5175627277085
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2019-09-01,2743.2848484509086
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2019-09-01,7794.768006790245
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2019-09-01,5787.730749788738
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2019-09-01,6225.801585096444
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2019-09-01,1506.3274350073614
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2019-09-01,2738.836098562791
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2019-09-01,1730.0303374290957
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2019-09-01,3754.1726196499417
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2019-09-01,2218.8097953677825
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2019-09-01,1369.3182289615684
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2019-09-01,17127.52483210288
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2019-09-01,51721.99609433965
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2019-09-01,13129.68750551145
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2019-09-01,8308.187527322521
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2019-09-01,26715.33577920703
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2019-09-01,52842.73160007216
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2019-09-01,26541.93330251769
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2019-09-01,34090.69408879069
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2019-09-01,9209.610426903006
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2019-09-01,19729.257232490578
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2019-09-01,7395.657652820709
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2019-09-01,18185.196663019742
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2019-09-01,57528.5265992658
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2019-09-01,6812.050640208216
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2019-09-01,39497.34239275006
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2019-09-01,17755.973645948237
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2019-09-01,62065.48126109141
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2019-09-01,12203.691158739892
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2019-09-01,10855.924793753738
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2019-09-01,9437.17545226975
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2019-09-01,15314.416313916943
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2019-09-01,40505.06501854408
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2019-09-01,9892.76895946285
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2019-09-01,33984.100841807485
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2019-09-01,49261.41189470098
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2019-09-01,8886.802449824052
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2019-09-01,19182.40237590151
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2019-09-01,38833.49917353636
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2019-09-01,32574.494101368342
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2019-09-01,10863.680783168293
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2019-09-01,22879.158861823453
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2019-09-01,3497.3037652795233
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2019-09-01,24289.63765881608
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2019-09-01,36690.508593327606
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2019-09-01,4653.852815851419
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2019-09-01,20435.412800729027
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2019-09-01,32027.185267186782
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2019-09-01,19159.89672127983
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2019-09-01,19985.070339812803
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2019-09-01,22416.498782938183
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2019-09-01,17556.619987052953
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2019-09-01,7861.273794884006
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2019-09-01,28002.310981960825
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2019-09-01,19635.737338925763
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2019-09-01,23583.849564169574
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2019-09-01,24938.925693663856
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2019-09-01,30406.805778088295
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2019-09-01,9626.167028389164
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2019-09-01,26894.873551188837
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2019-09-01,5090.395919419063
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2019-09-01,22029.985311824264
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2019-09-01,11737.212172528107
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2019-09-01,24994.19253211485
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2019-09-01,12065.60618906831
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2019-09-01,22295.417472054673
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2019-09-01,7134.388011235273
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2019-09-01,21962.781103774287
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2019-09-01,39305.80982810833
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2019-09-01,46146.71617708688
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2019-09-01,26104.524821774867
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2019-09-01,7160.268608967064
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2019-09-01,17882.16267713734
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2019-09-01,12652.642027115675
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2019-09-01,30448.012845906578
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2019-09-01,27871.56001720618
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2019-09-01,14267.9213209634
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2019-09-01,5191.197250342905
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2019-09-01,26217.36242801147
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2019-09-01,4954.662992332131
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2019-09-01,41633.437810170166
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2019-09-01,36567.206151508144
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2019-09-01,13917.632273054367
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2019-09-01,33866.67814084233
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2019-09-01,47490.72591690095
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2019-09-01,48012.88356475296
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2019-09-01,34212.443114044225
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2019-09-01,31524.37331274402
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2019-09-01,26144.488619969605
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2019-09-01,40440.35860467625
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2019-09-01,30733.552902389954
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2019-09-01,51162.611181542576
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2019-09-01,29742.107108437445
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2019-09-01,42902.37401639369
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2019-09-01,33999.20465056362
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2019-09-01,45018.63799793259
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2019-09-01,39635.67404564065
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2019-09-01,18485.383545135588
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2019-09-01,20284.080321382127
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2019-09-01,23560.24203896372
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2019-09-01,42654.71197617048
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2019-09-01,34381.977012692325
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2019-09-01,18979.298895938522
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2019-09-01,15376.074863263726
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2019-09-01,30370.687351550736
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2019-09-01,22071.84366322786
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2019-09-01,11993.75899465075
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2019-09-01,52849.79720829632
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2019-09-01,33603.39515375255
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2019-09-01,22981.87620478285
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2019-09-01,9954.779381457716
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2019-09-01,28032.262304101536
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2019-09-01,9348.3751269237
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2019-09-01,37825.416536264886
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2019-09-01,29044.123811422836
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2019-09-01,28865.20117820974
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2019-09-01,17610.258814848563
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2019-09-01,13372.87567167721
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2019-09-01,13093.654610155183
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2019-09-01,39479.457718220605
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2019-09-01,25463.945395155824
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2019-09-01,13629.916305318307
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2019-09-01,19217.449171025368
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2019-09-01,34601.791899263735
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2019-09-01,4377.934580083323
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2019-09-01,19415.15774174682
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2019-09-01,15932.03742772058
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2019-09-01,20695.331938813706
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2019-09-01,32673.220621172084
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2019-09-01,29323.931693574035
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2019-09-01,20341.81969821489
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2019-09-01,22774.13803578082
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2019-09-01,28967.669015662785
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2019-09-01,13675.051748248376
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2019-09-01,24851.020420558336
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2019-09-01,9892.211961760342
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2019-10-01,10400.95675684941
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2019-10-01,9565.392042179581
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2019-10-01,8191.64994972078
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2019-10-01,1109.7997613908856
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2019-10-01,4048.1663658045213
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2019-10-01,6547.837519374696
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2019-10-01,3436.963668095006
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2019-10-01,3498.9551130450004
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2019-10-01,12289.023030526812
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2019-10-01,6804.232484473281
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2019-10-01,5110.9264776479085
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2019-10-01,4117.503827364286
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2019-10-01,1872.215754608503
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2019-10-01,11674.8199323571
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2019-10-01,8515.667536105688
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2019-10-01,5027.738907526213
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2019-10-01,8759.521709619912
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2019-10-01,8812.215808255523
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2019-10-01,12521.755533356625
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2019-10-01,2377.704760275807
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2019-10-01,4289.546857341823
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2019-10-01,3302.0451525619897
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2019-10-01,5856.649389138782
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2019-10-01,2732.332666138169
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2019-10-01,2639.7221630404056
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2019-10-01,14992.27898947027
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2019-10-01,28280.355281039654
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2019-10-01,11468.980966637504
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2019-10-01,5979.410280078194
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2019-10-01,20207.75009894988
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2019-10-01,36059.37533164153
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2019-10-01,23129.16867246056
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2019-10-01,30242.990278373312
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2019-10-01,6342.810421666841
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2019-10-01,10686.71487146547
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2019-10-01,3742.660904996144
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2019-10-01,12836.117633477665
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2019-10-01,29852.913621608182
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2019-10-01,5956.269087546586
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2019-10-01,21266.06626120477
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2019-10-01,10967.845980905859
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2019-10-01,30290.466179921717
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2019-10-01,7583.993575458227
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2019-10-01,6740.084114932494
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2019-10-01,6416.853855593411
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2019-10-01,13305.185243716327
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2019-10-01,33655.88838018816
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2019-10-01,7516.3430665161795
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2019-10-01,16643.237327419676
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2019-10-01,26271.054911165596
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2019-10-01,7937.241223707535
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2019-10-01,12681.90518794986
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2019-10-01,20844.720966908983
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2019-10-01,22372.609858029195
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2019-10-01,5612.283397842944
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2019-10-01,14823.681791339484
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2019-10-01,3271.350735722529
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2019-10-01,20565.09023648697
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2019-10-01,18354.224611538066
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2019-10-01,2866.762352398023
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2019-10-01,15334.410854779828
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2019-10-01,25690.670741585956
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2019-10-01,17557.440609077734
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2019-10-01,13609.255698285051
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2019-10-01,13945.620852009883
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2019-10-01,13923.292322581066
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2019-10-01,6449.199118379138
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2019-10-01,25865.84952781058
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2019-10-01,15912.953321645136
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2019-10-01,15586.909205252441
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2019-10-01,22586.74454591437
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2019-10-01,27550.052470805247
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2019-10-01,9572.22697167976
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2019-10-01,18094.372580140873
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2019-10-01,3044.0762359713044
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2019-10-01,12029.802906088027
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2019-10-01,7665.049427707821
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2019-10-01,13223.422324132927
