base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2019-05-01,7578.519838689316
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2019-05-01,4280.77460282213
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2019-05-01,26984.925859479776
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2019-05-01,31550.330138892543
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2019-05-01,7223.923312769417
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2019-05-01,20464.801886504632
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2019-05-01,50470.550686862814
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2019-05-01,3647.968929379859
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2019-05-01,24572.349450816393
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2019-05-01,44379.20134024946
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2019-05-01,10827.17659572508
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2019-05-01,6755.232992222774
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2019-05-01,29903.36034147784
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2019-05-01,39416.5712082132
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2019-05-01,19780.523585668878
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2019-05-01,28279.03438837423
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2019-05-01,42668.87443035263
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2019-05-01,27105.23793803833
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2019-05-01,13222.752421206009
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2019-05-01,61172.55887780112
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2019-05-01,34919.84308165846
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2019-05-01,10932.437943090858
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2019-05-01,27568.078400213417
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2019-05-01,6187.675223161878
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2019-05-01,5302.446147242622
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2019-05-01,13468.259179291192
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2019-05-01,42387.73185862348
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2019-05-01,26898.881549086807
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2019-05-01,6229.6650250659595
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2019-05-01,23342.227712905267
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2019-05-01,30452.267604909503
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2019-05-01,19393.36003761895
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2019-06-01,1150.7219977441912
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2019-06-01,14084.668889484354
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2019-06-01,3731.1798918396003
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2019-06-01,8250.471341577328
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2019-06-01,3439.692825645218
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2019-06-01,7814.942532255442
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2019-06-01,10898.607940132191
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2019-06-01,6260.0838732901375
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2019-06-01,4593.0901498943795
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2019-06-01,27603.95202791328
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2019-06-01,2846.021442660007
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2019-06-01,8918.926649858899
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2019-06-01,3953.2928335136357
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2019-06-01,4570.460200301809
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2019-06-01,14397.310573516868
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2019-06-01,36286.741440406535
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2019-06-01,22591.48524103561
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2019-06-01,20006.900937430946
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2019-06-01,9489.716258295539
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2019-06-01,9455.397132625749
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2019-06-01,4973.211835579615
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2019-06-01,13145.386659713902
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2019-06-01,28939.110765711688
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2019-06-01,6145.380734937402
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2019-06-01,4702.135369357819
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2019-06-01,14060.476787186379
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2019-06-01,3002.95408146912
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2019-06-01,15374.036057454387
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2019-06-01,15278.842893016683
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2019-06-01,993.3947781337386
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2019-06-01,1428.6943884725783
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2019-06-01,13059.71358078176
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2019-06-01,3576.310669117505
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2019-06-01,31751.588357222
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2019-06-01,22245.723236891143
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2019-06-01,4966.814754268926
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2019-06-01,26139.590896145543
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2019-06-01,35956.05398000757
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2019-06-01,15583.24566505212
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2019-06-01,23412.16915386218
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2019-06-01,6458.791023203286
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2019-06-01,16888.546985731628
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2019-06-01,13278.578421307224
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2019-06-01,9020.593745640066
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2019-06-01,22272.068585178324
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2019-06-01,6117.683298795511
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2019-06-01,1166.8489181109655
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2019-06-01,3208.42400886587
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2019-06-01,26264.098874319767
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2019-06-01,19516.915287292388
Sponge,Chocolate Outer,Fruit Punch,Tutti Frutti,Taupe,Perk-a-Cola,2019-06-01,20810.381782525463
Sponge,Chocolate Outer,Amaretto,Rock and Rye,Burgundy,Perk-a-Cola,2019-06-01,20974.33998377691
Pound,Candy Outer,Amaretto,Wild Cherry Cream,Burgundy,Slugworth,2019-06-01,3519.507536680873
Pound,Chocolate Outer,Gingersnap,Peppermint,Black,Fickelgruber,2019-06-01,17690.929047809343
Pound,Candy Outer,Amaretto,Tangerine,Opal,Perk-a-Cola,2019-06-01,8085.877387059524
Pound,Candy Outer,Blueberry,Tutti Frutti,Slate,Fickelgruber,2019-06-01,11362.794364257195
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2019-06-01,6045.453475354349
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2019-06-01,35195.53013039195
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2019-06-01,1276.8629136049824
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2019-06-01,11091.953290173786
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2019-06-01,5915.328067774112
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2019-06-01,24523.769095976997
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2019-06-01,13631.157582888009
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2019-06-01,13617.658462198615
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2019-06-01,5668.387489806048
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2019-06-01,32679.576315189555
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2019-06-01,7521.272663854727
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2019-06-01,4487.374088857744
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2019-06-01,5580.376630352577
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2019-06-01,3753.2845823365374
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2019-06-01,13771.829407753376
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2019-06-01,25597.45272744706
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2019-06-01,5194.701866200426
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2019-06-01,15428.967103294895
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2019-06-01,25831.738982160845
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2019-06-01,3487.3827846460576
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2019-06-01,23662.256966224082
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2019-06-01,22584.271423381357
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2019-06-01,7794.374479544347
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2019-06-01,3907.6062482221796
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2019-06-01,26528.44732515516
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2019-06-01,26499.285223877887
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2019-06-01,19252.88844736788
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2019-06-01,21275.02154173613
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2019-06-01,27521.173448184894
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2019-06-01,26900.98845448271
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2019-06-01,8759.026206271299
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2019-06-01,32191.36995700957
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2019-06-01,23274.034315480123
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2019-06-01,9333.20664525339
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2019-06-01,27534.62529703537
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2019-06-01,6285.291443694671
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2019-06-01,3596.8868488854882
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2019-06-01,13757.797223796377
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2019-06-01,21677.71423787801
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2019-06-01,27194.409324158507
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2019-06-01,5590.26437422894
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2019-06-01,16801.852479948702
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2019-06-01,29436.258749331224
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2019-06-01,10586.98404813799
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2019-07-01,2206.9355684543334
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2019-07-01,28634.67532246585
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2019-07-01,5301.849312219496
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2019-07-01,7921.9535711648905
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2019-07-01,5928.793874076958
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2019-07-01,18249.827123838648
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2019-07-01,20778.253548441528
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2019-07-01,8309.479506256823
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2019-07-01,8939.96217291181
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2019-07-01,37378.68027161421
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2019-07-01,6467.2205684373
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2019-07-01,12258.514563420691
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2019-07-01,7923.83475922777
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2019-07-01,7343.223012775696
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2019-07-01,26396.634519855917
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2019-07-01,56664.84563456947
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2019-07-01,26818.26851342634
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2019-07-01,27287.118341990787
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2019-07-01,12037.084367587118
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2019-07-01,10265.825005077017
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2019-07-01,8102.565401648379
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2019-07-01,13233.012321507087
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2019-07-01,29734.862698629113
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2019-07-01,6114.157818670196
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2019-07-01,5239.36350562618
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2019-07-01,17286.85377630003
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2019-07-01,4622.0484002960575
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2019-07-01,20108.754935329518
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2019-07-01,15660.702589452805
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2019-07-01,1473.9317078697836
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2019-07-01,2712.694304828927
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2019-07-01,19101.885516260696
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2019-07-01,3469.150203017485
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2019-07-01,49125.71500509949
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2019-07-01,28832.768181639567
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2019-07-01,8240.998740791101
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2019-07-01,28012.5852193696
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2019-07-01,53883.82155125
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2019-07-01,32064.717612545668
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2019-07-01,27963.88149068862
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2019-07-01,10062.132847057475
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2019-07-01,26164.708647042375
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2019-07-01,24910.323306768543
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2019-07-01,11375.592314607273
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2019-07-01,45842.64436923301
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2019-07-01,6124.022297554049
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2019-07-01,1359.138270668841
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2019-07-01,4181.82856400721
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2019-07-01,35929.203869161276
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2019-07-01,30532.997867768965
Sponge,Chocolate Outer,Fruit Punch,Tutti Frutti,Taupe,Perk-a-Cola,2019-07-01,21251.341157520343
Sponge,Chocolate Outer,Amaretto,Rock and Rye,Burgundy,Perk-a-Cola,2019-07-01,21211.47323285188
Pound,Candy Outer,Amaretto,Wild Cherry Cream,Burgundy,Slugworth,2019-07-01,6536.857982217081
Pound,Chocolate Outer,Gingersnap,Peppermint,Black,Fickelgruber,2019-07-01,29289.978216518524
Pound,Candy Outer,Amaretto,Tangerine,Opal,Perk-a-Cola,2019-07-01,7070.111691318839
Pound,Candy Outer,Blueberry,Tutti Frutti,Slate,Fickelgruber,2019-07-01,13014.015829496966
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2019-07-01,7543.572524341277
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2019-07-01,42108.8654537904
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2019-07-01,2783.4685795147657
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2019-07-01,10830.716375406735
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2019-07-01,7049.012197614267
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2019-07-01,24737.255210091265
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2019-07-01,26417.91659692001
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2019-07-01,14653.193194949205
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2019-07-01,10635.705261896215
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2019-07-01,44832.596217356775
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2019-07-01,8442.889415014715
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2019-07-01,4623.616823457827
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2019-07-01,7595.090896246453
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2019-07-01,4334.076948895681
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2019-07-01,27213.523134461982
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2019-07-01,31682.076377402616
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2019-07-01,5339.283166828425
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2019-07-01,19999.803723502555
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2019-07-01,50836.75973596206
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2019-07-01,6699.226803003295
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2019-07-01,48698.25322651309
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2019-07-01,44363.025813315566
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2019-07-01,8474.003297019279
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2019-07-01,6218.257378752074
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2019-07-01,30318.213617309804
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2019-07-01,39894.238548962014
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2019-07-01,37063.39773964503
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2019-07-01,28148.672620947404
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2019-07-01,43394.407716819915
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2019-07-01,43108.802474275246
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2019-07-01,7849.995246714303
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2019-07-01,32216.715622217424
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2019-07-01,35892.258292058934
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2019-07-01,11176.783631950342
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2019-07-01,33660.84166717346
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2019-07-01,9499.749083203302
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2019-07-01,5109.331006918707
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2019-07-01,21597.613368101447
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2019-07-01,21241.368750865284
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2019-07-01,30355.70980616427
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2019-07-01,6019.636416096772
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2019-07-01,23851.987506392135
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2019-07-01,32432.585643103535
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2019-07-01,19427.080628325803
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2019-08-01,1180.2084080413374
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2019-08-01,14949.35899585913
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2019-08-01,3824.028857197906
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2019-08-01,7695.41438385388
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2019-08-01,2979.4683297190277
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2019-08-01,8375.552921010463
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2019-08-01,11098.48157984604
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2019-08-01,6324.528669580712
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2019-08-01,4729.839108031062
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2019-08-01,27213.79910023459
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2019-08-01,3791.528124097559
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2019-08-01,9166.279504361324
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2019-08-01,4163.013494000533
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2019-08-01,3533.3755398866792
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2019-08-01,14006.628156770857
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2019-08-01,35525.60736692195
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2019-08-01,22479.749271321118
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2019-08-01,21961.39717268064
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2019-08-01,10628.187771204925
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2019-08-01,10120.448519964537
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2019-08-01,6148.53126865898
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2019-08-01,12864.042937109507
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2019-08-01,29980.028263605094
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2019-08-01,6103.5018136249155
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2019-08-01,4616.781592720145
